,IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,UsageCost,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactTelephone1,AddressInfo.RelatedURL,AddressInfo.DistanceUnit,AddressInfo.AddressLine2,DataProvidersReference,AddressInfo.ContactEmail,AddressInfo.AccessComments,GeneralComments,OperatorsReference,AddressInfo.ContactTelephone2,ID,ConnectionTypeID,StatusTypeID,LevelID,PowerKW,CurrentTypeID,Quantity,Reference,Amps,Voltage,Comments
760,False,2016-06-04T02:37:00Z,68201,E4B68913-D0F9-4CDB-8E8B-3ED2FD171E7A,26,177.0,,0.00 jaarabonnement,"[{'ID': 95043, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95044, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68547,Willem Bartjenshof 7,Willem Bartjenshof 7,Amsterdam,,1068 VT,159,52.351926,4.805209,,http://www.nuon.nl/ev,0,,93610,,,,Nuon EVB-P1607228,,95043.0,25.0,,2.0,11.0,10.0,,,,,
761,False,2016-06-04T02:37:00Z,68200,465D7277-24D6-4C99-81D9-CD108943BE6D,26,177.0,,0.00 jaarabonnement,"[{'ID': 95041, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95042, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68546,Eduard Hellendoornstraat,Eduard Hellendoornstraat,Amsterdam,,1069 PW,159,52.35166,4.784584,,http://www.nuon.nl/ev,0,,89938,,,,Nuon EVB-P1521055,,95041.0,25.0,,2.0,11.0,10.0,,,,,
762,False,2016-06-04T02:37:00Z,68199,760CA1C3-4894-48A7-B1CE-75E02BF3FA71,26,177.0,,0.00 jaarabonnement,"[{'ID': 95039, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95040, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68545,Nobelweg 2,Nobelweg 2,Amsterdam,,1097 AR,159,52.35068,4.923835,,http://www.nuon.nl/ev,0,,90072,,,,Nuon EVB-P1427069,,95039.0,25.0,,2.0,11.0,10.0,,,,,
763,False,2016-06-04T02:37:00Z,68198,8F50A472-3968-4752-B320-A0F60801D576,26,177.0,,0.00 jaarabonnement,"[{'ID': 95037, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95038, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68544,Ottho Heldringstraat 37A,Ottho Heldringstraat 37A,Amsterdam,,1066 XT,159,52.34837,4.832403,,http://www.nuon.nl/ev,0,,92873,,,,Nuon EVB-P1607214,,95037.0,25.0,,2.0,11.0,10.0,,,,,
764,False,2016-06-04T02:37:00Z,68197,E67031A2-4A43-450A-AAB7-563AC2DD1C42,26,177.0,,0.00 jaarabonnement,"[{'ID': 95035, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95036, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68543,Eva Besnyöstraat 372,Eva Besnyöstraat 372,Amsterdam,,1087 LM,159,52.347996,5.011488,,http://www.nuon.nl/ev,0,,92867,,,,Nuon EVB-P1552172,,95035.0,25.0,,2.0,11.0,10.0,,,,,
765,False,2016-06-04T02:37:00Z,68196,815098AE-E262-438D-949D-28A708CE951E,26,73.0,,0.00 jaarabonnement,"[{'ID': 95033, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95034, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68542,Einsteinweg,Einsteinweg,Amsterdam,,1059 GG,159,52.34751,4.84037,,http://www.ev-box.nl,0,,93635,,,,EV-Box EVB-P1536479,,95033.0,25.0,,2.0,11.0,10.0,,,,,
766,False,2016-06-04T02:37:00Z,68195,79D8678E-98BC-409E-9016-7E530CEEA729,26,177.0,,0.00 jaarabonnement,"[{'ID': 95031, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95032, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68541,Berlaarstraat 387,Berlaarstraat 387,Amsterdam,,1066 SL,159,52.34538,4.800753,,http://www.nuon.nl/ev,0,,92310,,,,Nuon EVB-P1607177,,95031.0,25.0,,2.0,11.0,10.0,,,,,
767,False,2016-06-04T02:37:00Z,68194,49626345-A4F4-4100-9659-D218D8D6B0E8,26,177.0,,0.00 jaarabonnement,"[{'ID': 95029, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95030, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68540,Lekstraat 5-1,Lekstraat 5-1,Amsterdam,,1079 EK,159,52.345324,4.908478,,http://www.nuon.nl/ev,0,,91218,,,,Nuon EVB-P1542183,,95029.0,25.0,,2.0,11.0,10.0,,,,,
768,False,2016-06-04T02:37:00Z,68193,3DC4E3BA-BE6E-4037-8E5D-2993D9D4F692,26,177.0,,0.00 jaarabonnement,"[{'ID': 95027, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95028, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68539,President Kennedylaan 218B,President Kennedylaan 218B,Amsterdam,,1079 NR,159,52.340974,4.898141,,http://www.nuon.nl/ev,0,,91386,,,,Nuon EVB-P1552263,,95027.0,25.0,,2.0,11.0,10.0,,,,,
769,False,2016-06-04T02:37:00Z,68192,C2B5485E-B006-4B52-88CC-B65B43B609C1,26,177.0,,0.00 jaarabonnement,"[{'ID': 95025, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95026, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68538,President Kennedylaan 190,President Kennedylaan 190,Amsterdam,,1079 NP,159,52.340611,4.903745,,http://www.nuon.nl/ev,0,,90403,,,,Nuon EVB-P1541094,,95025.0,25.0,,2.0,11.0,10.0,,,,,
770,False,2016-06-04T02:37:00Z,68191,48C064F1-B43E-4531-B722-8A205497289E,26,177.0,,0.00 jaarabonnement,"[{'ID': 95023, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95024, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68537,Toevluchtstraat 51,Toevluchtstraat 51,Haarlemmermeer,,1171 GG,159,52.339178,4.78849,,http://www.nuon.nl/ev,0,,90609,,,,Nuon EVB-P1521073,,95023.0,25.0,,2.0,11.0,10.0,,,,,
771,False,2016-06-04T02:37:00Z,68190,A2C585A7-391D-4A21-AA3E-6E569AD3CD65,26,177.0,,0.00 jaarabonnement,"[{'ID': 95021, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95022, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68536,Holy 2,Holy 2,Amsterdam,,1083 JK,159,52.332832,4.882153,,http://www.nuon.nl/ev,0,,90433,,,,Nuon EVB-P1539155,,95021.0,25.0,,2.0,11.0,10.0,,,,,
772,False,2016-06-04T02:37:00Z,68189,B706DAC3-DB28-4F36-A461-7A7263CD0A20,26,177.0,,0.00 jaarabonnement,"[{'ID': 95019, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95020, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68535,Doddendaal 90,Doddendaal 90,Amsterdam,,1082 XW,159,52.332382,4.874845,,http://www.nuon.nl/ev,0,,92871,,,,Nuon EVB-P1607178,,95019.0,25.0,,2.0,11.0,10.0,,,,,
773,False,2016-06-04T02:37:00Z,68188,93059ED8-D0A9-4B37-A9DF-3343FD775595,26,177.0,,0.00 jaarabonnement,"[{'ID': 95017, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95018, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68534,Waddenland 25,Waddenland 25,Duivendrecht,,1115 XC,159,52.332205,4.938159,,http://www.nuon.nl/ev,0,,93106,,,,Nuon EVB-P1607054,,95017.0,25.0,,2.0,11.0,10.0,,,,,
774,False,2016-06-04T02:37:00Z,68187,188B3AC3-2224-445F-8529-B430630D4761,26,177.0,,0.00 jaarabonnement,"[{'ID': 95015, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95016, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68533,Fokkerstraat 20,Fokkerstraat 20,Haarlemmermeer,,1171 EX,159,52.331893,4.78126,,http://www.nuon.nl/ev,0,,90158,,,,Nuon EVB-P1541109,,95015.0,25.0,,2.0,11.0,10.0,,,,,
775,False,2016-06-04T02:37:00Z,68186,D9AD370E-C3CB-4A98-8117-04EF990EDA27,26,177.0,,0.00 jaarabonnement,"[{'ID': 95011, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95012, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95013, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95014, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68532,Stammerkamp 9,Stammerkamp 9,Diemen,,1112 VE,159,52.3304904,4.9857368,,http://www.nuon.nl/ev,0,,90911,,,,Nuon EVB-P1542028,,95011.0,25.0,,2.0,11.0,10.0,,,,,
776,False,2016-06-04T02:37:00Z,68185,D565879F-1F14-4425-B826-339DDE5364CC,26,73.0,,0.00 jaarabonnement,"[{'ID': 95009, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95010, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68531,Broekerheide,Broekerheide,Almelo,,7609 TG,159,52.32924,6.64915,,http://www.ev-box.nl,0,,93732,,,,EV-Box EVB-P1551168,,95009.0,25.0,,2.0,11.0,10.0,,,,,
777,False,2016-06-04T02:37:00Z,68184,16280C3A-CE4E-4AE7-985D-A316F93FD3D0,26,177.0,,0.00 jaarabonnement,"[{'ID': 95007, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95008, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68530,Van Nijenrodeweg 432,Van Nijenrodeweg 432,Amsterdam,,1082 HJ,159,52.327739,4.877177,,http://www.nuon.nl/ev,0,,90671,,,,Nuon EVB-P1539186,,95007.0,25.0,,2.0,11.0,10.0,,,,,
778,False,2016-06-04T02:37:00Z,68183,5FE7941E-0453-414F-B10A-FE8A0B3C2770,26,177.0,,0.00 jaarabonnement,"[{'ID': 95005, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95006, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68529,Charlotte Brontéstraat 46,Charlotte Brontéstraat 46,Amsterdam,,1102 XE,159,52.324284,4.945047,,http://www.nuon.nl/ev,0,,91220,,,,Nuon EVB-P1542184,,95005.0,25.0,,2.0,11.0,10.0,,,,,
779,False,2016-06-04T02:37:00Z,68182,54882CE0-598D-49FE-AF7C-F369652A490D,26,73.0,,0.00 jaarabonnement,"[{'ID': 95004, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68528,Schipholweg,Schipholweg,Haarlemmermeer,,1171 PR,159,52.32409,4.78924,,http://www.ev-box.nl,0,,91523,,,,EV-Box EVB-P1552098,,95004.0,25.0,,2.0,11.0,10.0,,,,,
780,False,2016-06-04T02:37:00Z,68181,DD479221-4E62-4B77-A96E-88CBECF27F6D,26,177.0,,0.00 jaarabonnement,"[{'ID': 95002, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95003, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68527,Simonszand 52,Simonszand 52,Haarlemmermeer,,2134 ZZ,159,52.323178,4.650442,,http://www.nuon.nl/ev,0,,89910,,,,Nuon EVB-P1521069,,95002.0,25.0,,2.0,11.0,10.0,,,,,
781,False,2016-06-04T02:37:00Z,68180,4ADF2868-6B4F-49D2-B78B-84E81E8485C2,26,73.0,,0.00 jaarabonnement,"[{'ID': 95001, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68526,Edith Magnusstraat 31,Edith Magnusstraat 31,Amsterdam,,1103 DA,159,52.32135,4.96083,,http://www.ev-box.nl,0,,91466,,,,EV-Box EVB-P1417176,,95001.0,25.0,,2.0,5.0,10.0,,,,,
782,False,2016-06-04T02:37:00Z,68179,AA83911A-16B8-4CA9-A955-0E6698A0F1EF,26,73.0,,0.00 jaarabonnement,"[{'ID': 95000, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68525,Noordermorssingel,Noordermorssingel,Rijssen-Holten,,7461 JP,159,52.3195,6.51206,,http://www.ev-box.nl,0,,92992,,,,EV-Box EVB-P1542245,,95000.0,25.0,,2.0,11.0,10.0,,,,,
783,False,2016-06-04T02:37:00Z,68178,3843A89F-7FEC-44B1-93D7-E07041B0B4C3,26,73.0,,0.00 jaarabonnement,"[{'ID': 94998, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}, {'ID': 94999, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68524,Nijverdalseweg 141,Nijverdalseweg 141,Rijssen-Holten,,7461 AG,159,52.31948,6.50111,,http://www.ev-box.nl,0,,91906,,,,EV-Box EVB-P1536483,,94998.0,25.0,,2.0,5.0,10.0,,,,,
784,False,2016-06-04T02:37:00Z,68177,758534F7-1D57-47AD-8339-26D6127F8767,26,73.0,,0.00 jaarabonnement,"[{'ID': 94997, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68523,Zuidtangent,Zuidtangent,Haarlemmermeer,,1118 EN,159,52.31846,4.77419,,http://www.ev-box.nl,0,,93863,,,,EV-Box EVB-P1409095,,94997.0,25.0,,2.0,11.0,10.0,,,,,
785,False,2016-06-04T02:37:00Z,68176,551E9E63-D52A-4A73-8907-2BF115CD35DE,26,73.0,,0.00 jaarabonnement,"[{'ID': 94996, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68522,Hogelandstraat 8,Hogelandstraat 8,Oldenzaal,,7573 CK,159,52.31652,6.93952,,http://www.ev-box.nl,0,,91416,,,,EV-Box EVB-P1409016,,94996.0,25.0,,2.0,5.0,10.0,,,,,
786,False,2016-06-04T02:37:00Z,68175,30908BD9-8C51-4A8C-B7CD-DCF533C5E390,26,177.0,,0.00 jaarabonnement,"[{'ID': 94994, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94995, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68521,Oksholm 155,Oksholm 155,Haarlemmermeer,,2133 KS,159,52.31399,4.666153,,http://www.nuon.nl/ev,0,,89912,,,,Nuon EVB-P1521039,,94994.0,25.0,,2.0,11.0,10.0,,,,,
787,False,2016-06-04T02:37:00Z,68174,00F556BB-1692-453C-8A43-14AA0CEC6621,26,177.0,,0.00 jaarabonnement,"[{'ID': 94992, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94993, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68520,Krombekstraat 65,Krombekstraat 65,Amsterdam,,1104 KK,159,52.312498,4.97909,,http://www.nuon.nl/ev,0,,90128,,,,Nuon EVB-P1541070,,94992.0,25.0,,2.0,11.0,10.0,,,,,
788,False,2016-06-04T02:37:00Z,68173,F3F55EF7-73A4-481C-AA07-4748A6190EEF,26,177.0,,0.00 jaarabonnement,"[{'ID': 94990, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94991, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68519,Zandbos 159,Zandbos 159,Haarlemmermeer,,2134 DD,159,52.312248,4.649853,,http://www.nuon.nl/ev,0,,90197,,,,Nuon EVB-P1541082,,94990.0,25.0,,2.0,11.0,10.0,,,,,
789,False,2016-06-04T02:37:00Z,68172,61D373E4-30A4-4C84-AAAD-518C18E2793C,26,103.0,,0.00 jaarabonnement,"[{'ID': 94988, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94989, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68518,Van der Hoochlaan 23,Van der Hoochlaan 23,Amstelveen,,1181 PL,159,52.3122288,4.8546713,0800-3745337,http://www.allego.eu/,0,,93664,,,,Allego NLALLEGO0011951,,94988.0,25.0,,2.0,11.0,10.0,,,,,
790,False,2016-06-04T02:37:00Z,68171,4BD638AC-2B5B-46CD-8BDF-D9393678A0F1,26,103.0,,0.00 jaarabonnement,"[{'ID': 94986, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94987, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68517,De Giezen 26,De Giezen 26,Rijssen-Holten,,7461 BB,159,52.30930472,6.5220937,0800-3745337,http://www.allego.eu/,0,,91618,,,,Allego NLALLEGO0009432,,94986.0,25.0,,2.0,11.0,10.0,,,,,
791,False,2016-06-04T02:37:00Z,68170,B8A36E7F-BD2C-4078-8E58-4983688B6270,26,103.0,,0.00 jaarabonnement,"[{'ID': 94984, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94985, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68516,Fanny Blankers-Koenlaan 56,Fanny Blankers-Koenlaan 56,Amstelveen,,1183 WS,159,52.30872224,4.881888,0800-3745337,http://www.allego.eu/,0,,93821,,,,Allego NLALLEGO0011811,,94984.0,25.0,,2.0,11.0,10.0,,,,,
792,False,2016-06-04T02:37:00Z,68169,44A35EBC-3917-4834-ABDE-C39BF0EAB07E,26,73.0,,0.00 jaarabonnement,"[{'ID': 94983, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68515,Hogehilweg 4,Hogehilweg 4,Amsterdam,,1101 CC,159,52.30781,4.94633,,http://www.ev-box.nl,0,,93589,,,,EV-Box EVB-P1536578,,94983.0,25.0,,2.0,11.0,10.0,,,,,
793,False,2016-06-04T02:37:00Z,68168,E256A71A-C8BC-43CB-A30E-45089AD6AE33,26,177.0,,0.00 jaarabonnement,"[{'ID': 94981, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94982, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68514,Wijtvliet 12,Wijtvliet 12,Haarlemmermeer,,2134 WD,159,52.307592,4.632512,,http://www.nuon.nl/ev,0,,90199,,,,Nuon EVB-P1541081,,94981.0,25.0,,2.0,11.0,10.0,,,,,
794,False,2016-06-04T02:37:00Z,68167,7F0843B7-9ADE-4D46-8AC1-AD58E500CAA0,26,177.0,,0.00 jaarabonnement,"[{'ID': 94979, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94980, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68513,Dussenstraat 42,Dussenstraat 42,Haarlemmermeer,,2134 DL,159,52.305543,4.639028,,http://www.nuon.nl/ev,0,,90601,,,,Nuon EVB-P1521013,,94979.0,25.0,,2.0,11.0,10.0,,,,,
795,False,2016-06-04T02:37:00Z,68166,7B1229CB-ED16-4F01-8218-ADE38497A686,26,177.0,,0.00 jaarabonnement,"[{'ID': 94977, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94978, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68512,Wilsonstraat 217,Wilsonstraat 217,Haarlemmermeer,,2131 PR,159,52.30502,4.680945,,http://www.nuon.nl/ev,0,,90030,,,,Nuon EVB-P1521084,,94977.0,25.0,,2.0,11.0,10.0,,,,,
796,False,2016-06-04T02:37:00Z,68165,1E011CFA-2667-4DA3-8DB5-8F2CF7F96786,26,177.0,,0.00 jaarabonnement,"[{'ID': 94975, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94976, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68511,Fanny Blankers-Koenlaan 352,Fanny Blankers-Koenlaan 352,Haarlemmermeer,,2134 CH,159,52.304541,4.645874,,http://www.nuon.nl/ev,0,,90625,,,,Nuon EVB-P1521062,,94975.0,25.0,,2.0,11.0,10.0,,,,,
797,False,2016-06-04T02:37:00Z,68164,721F2879-6F35-4C04-94A6-8DF6F881EBB0,26,177.0,,0.00 jaarabonnement,"[{'ID': 94973, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94974, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68510,Schoutenhof 43,Schoutenhof 43,Haarlemmermeer,,2134 LW,159,52.302751,4.634193,,http://www.nuon.nl/ev,0,,89920,,,,Nuon EVB-P1521066,,94973.0,25.0,,2.0,11.0,10.0,,,,,
798,False,2016-06-04T02:37:00Z,68163,EC72BFC3-8ED6-4627-AA13-A96BD955F225,26,177.0,,0.00 jaarabonnement,"[{'ID': 94971, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 94972, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3,2016-06-04T02:37:00Z,100,68509,Wamelstraat 3,Wamelstraat 3,Amsterdam,,1106 DL,159,52.301109,4.986798,,http://www.nuon.nl/ev,0,,90357,,,,Nuon EVB-P1541170,,94971.0,25.0,,2.0,11.0,10.0,,,,,
